symbol,timeframe,strategy_name,fold,train_start,train_end,test_start,test_end,test_short_sma,test_long_sma,test_rsi_buy_threshold,test_use_macd_filter,test_tp_rate,test_sl_rate,test_lookahead_steps,test_reward_risk,test_signal_count,test_trade_count,test_total_pnl,test_avg_pnl,test_win_rate,test_gross_profit,test_gross_loss,test_profit_factor,test_final_equity,test_total_return,test_take_profit_count,test_stop_loss_count,test_time_exit_count
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,7,2025-12-15 15:15:00+00:00,2026-01-01 23:50:00+00:00,2026-01-01 23:55:00+00:00,2026-01-05 11:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,7,73.31948444241289,10.474212063201842,85.71428571428571,88.7134450424129,15.393960600000014,5.762873333741858,10073.319484442414,0.7331948444241425,4,1,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,7,2025-12-15 15:15:00+00:00,2026-01-01 23:50:00+00:00,2026-01-01 23:55:00+00:00,2026-01-05 11:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,3,26.128481774649572,8.70949392488319,100.0,26.128481774649572,0.0,999.0,10026.12848177465,0.26128481774649115,0,0,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,7,2025-12-15 15:15:00+00:00,2026-01-01 23:50:00+00:00,2026-01-01 23:55:00+00:00,2026-01-05 11:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,6,20.823706132130383,3.4706176886883973,50.0,29.207791523422088,8.384085391291705,3.483718278174902,10020.823706132132,0.20823706132132427,0,0,6
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,7,2025-12-15 15:15:00+00:00,2026-01-01 23:50:00+00:00,2026-01-01 23:55:00+00:00,2026-01-05 11:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,9,7,83.0170972129132,11.859585316130458,85.71428571428571,86.58407767563062,3.5669804627174244,24.273774017160857,10083.017097212916,0.8301709721291626,1,0,6
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,8,2025-12-19 02:35:00+00:00,2026-01-05 11:10:00+00:00,2026-01-05 11:15:00+00:00,2026-01-08 22:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,15,8,27.910847641099735,3.488855955137467,50.0,74.27671535971717,46.36586771861744,1.6019697034569376,10027.9108476411,0.2791084764110019,3,3,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,8,2025-12-19 02:35:00+00:00,2026-01-05 11:10:00+00:00,2026-01-05 11:15:00+00:00,2026-01-08 22:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,16,9,12.516887041099835,1.3907652267888706,44.44444444444444,74.27671535971717,61.75982831861734,1.2026703665127685,10012.5168870411,0.12516887041099836,3,4,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,8,2025-12-19 02:35:00+00:00,2026-01-05 11:10:00+00:00,2026-01-05 11:15:00+00:00,2026-01-08 22:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,6,-46.269906123456394,-7.711651020576066,16.666666666666664,8.505001607880104,54.7749077313365,0.15527185640541805,9953.730093876542,-0.4626990612345798,0,3,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,8,2025-12-19 02:35:00+00:00,2026-01-05 11:10:00+00:00,2026-01-05 11:15:00+00:00,2026-01-08 22:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,80.72069437294851,13.453449062158086,83.33333333333334,84.29742589768671,3.576731524738193,23.568284428017574,10080.72069437295,0.8072069437295067,2,0,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,8,2025-12-19 02:35:00+00:00,2026-01-05 11:10:00+00:00,2026-01-05 11:15:00+00:00,2026-01-08 22:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,37.72293730454453,4.715367163068066,37.5,69.71073850454434,31.987801199999808,2.179291351371308,10037.722937304543,0.37722937304542936,2,5,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,9,2025-12-22 13:55:00+00:00,2026-01-08 22:30:00+00:00,2026-01-08 22:35:00+00:00,2026-01-12 09:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,11,8,-35.488002121417935,-4.436000265177242,25.0,21.10308087647047,56.59108299788841,0.3729047008564564,9964.51199787858,-0.3548800212141941,1,3,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,9,2025-12-22 13:55:00+00:00,2026-01-08 22:30:00+00:00,2026-01-08 22:35:00+00:00,2026-01-12 09:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,12,9,-50.88196272141806,-5.653551413490896,22.22222222222222,21.10308087647047,71.98504359788853,0.29315924283318023,9949.11803727858,-0.5088196272141977,1,4,4
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,9,2025-12-22 13:55:00+00:00,2026-01-08 22:30:00+00:00,2026-01-08 22:35:00+00:00,2026-01-12 09:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,5,-47.129157219745025,-9.425831443949004,20.0,0.04016623761640403,47.16932345736143,0.0008515330446219392,9952.870842780254,-0.4712915721974605,0,3,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,9,2025-12-22 13:55:00+00:00,2026-01-08 22:30:00+00:00,2026-01-08 22:35:00+00:00,2026-01-12 09:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,13.65374518953331,2.2756241982555516,33.33333333333333,39.46448049505079,25.810735305517483,1.528994816610846,10013.653745189533,0.13653745189532857,1,2,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,9,2025-12-22 13:55:00+00:00,2026-01-08 22:30:00+00:00,2026-01-08 22:35:00+00:00,2026-01-12 09:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,10,7,39.55101939187,5.65014562741,42.857142857142854,59.21705757423888,19.66603818236888,3.0111330520718975,10039.55101939187,0.39551019391870795,2,3,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,10,2025-12-26 01:15:00+00:00,2026-01-12 09:50:00+00:00,2026-01-12 09:55:00+00:00,2026-01-15 21:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,8,12.499523794281345,1.562440474285168,50.0,60.4551974249581,47.955673630676756,1.2606474447746163,10012.499523794282,0.1249952379428214,3,3,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,10,2025-12-26 01:15:00+00:00,2026-01-12 09:50:00+00:00,2026-01-12 09:55:00+00:00,2026-01-15 21:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,8,12.499523794281345,1.562440474285168,50.0,60.4551974249581,47.955673630676756,1.2606474447746163,10012.499523794282,0.1249952379428214,3,3,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,10,2025-12-26 01:15:00+00:00,2026-01-12 09:50:00+00:00,2026-01-12 09:55:00+00:00,2026-01-15 21:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,4,-34.36403922068928,-8.59100980517232,25.0,7.782115799112034,42.14615501980131,0.1846459254813589,9965.635960779311,-0.34364039220688936,0,2,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,10,2025-12-26 01:15:00+00:00,2026-01-12 09:50:00+00:00,2026-01-12 09:55:00+00:00,2026-01-15 21:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,5,5,43.22464850164215,8.64492970032843,80.0,55.61980898164222,12.395160480000072,4.487219755757604,10043.224648501642,0.4322464850164215,0,1,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,10,2025-12-26 01:15:00+00:00,2026-01-12 09:50:00+00:00,2026-01-12 09:55:00+00:00,2026-01-15 21:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,6,6,31.312523223648327,5.2187538706080545,50.0,50.50520394364821,19.192680719999885,2.631482526097507,10031.312523223649,0.31312523223648897,1,3,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,11,2025-12-29 12:35:00+00:00,2026-01-15 21:10:00+00:00,2026-01-15 21:15:00+00:00,2026-01-19 08:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,9,7,-12.899015937545528,-1.842716562506504,28.57142857142857,22.07135589062807,34.9703718281736,0.6311444441905093,9987.100984062454,-0.1289901593754621,1,2,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,11,2025-12-29 12:35:00+00:00,2026-01-15 21:10:00+00:00,2026-01-15 21:15:00+00:00,2026-01-19 08:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,10,8,-22.335526334140354,-2.7919407917675443,25.0,22.07135589062807,44.406882224768424,0.4970255686700187,9977.66447366586,-0.2233552633414001,1,2,5
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,11,2025-12-29 12:35:00+00:00,2026-01-15 21:10:00+00:00,2026-01-15 21:15:00+00:00,2026-01-19 08:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,5,-36.351123995210514,-7.2702247990421025,20.0,3.604622673601284,39.9557466688118,0.09021537511185942,9963.648876004789,-0.3635112399521131,0,2,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,11,2025-12-29 12:35:00+00:00,2026-01-15 21:10:00+00:00,2026-01-15 21:15:00+00:00,2026-01-19 08:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,5,8.743860347816621,1.7487720695633242,40.0,13.281473494966917,4.537613147150296,2.9269735132242216,10008.743860347815,0.08743860347814916,0,0,5
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,11,2025-12-29 12:35:00+00:00,2026-01-15 21:10:00+00:00,2026-01-15 21:15:00+00:00,2026-01-19 08:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,7,-15.82933373142555,-2.26133339020365,28.57142857142857,13.697678803432154,29.527012534857704,0.46390330844549715,9984.170666268574,-0.15829333731426232,0,4,3
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,12,2026-01-01 23:55:00+00:00,2026-01-19 08:30:00+00:00,2026-01-19 08:35:00+00:00,2026-01-22 19:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,10,7,26.678402443288064,3.811200349041152,42.857142857142854,48.387402465422156,21.70900002213409,2.228909780095226,10026.678402443289,0.26678402443289084,2,1,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,12,2026-01-01 23:55:00+00:00,2026-01-19 08:30:00+00:00,2026-01-19 08:35:00+00:00,2026-01-22 19:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,10,7,26.678402443288064,3.811200349041152,42.857142857142854,48.387402465422156,21.70900002213409,2.228909780095226,10026.678402443289,0.26678402443289084,2,1,4
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,12,2026-01-01 23:55:00+00:00,2026-01-19 08:30:00+00:00,2026-01-19 08:35:00+00:00,2026-01-22 19:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,8,6,26.325353243241466,4.387558873873577,50.0,60.351481813359214,34.02612857011775,1.7736805316829602,10026.32535324324,0.26325353243240895,1,2,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,12,2026-01-01 23:55:00+00:00,2026-01-19 08:30:00+00:00,2026-01-19 08:35:00+00:00,2026-01-22 19:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,7,-47.22332663531313,-6.746189519330447,14.285714285714285,7.374445213292347,54.597771848605475,0.13506861111001003,9952.776673364686,-0.4722332663531415,0,4,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,12,2026-01-01 23:55:00+00:00,2026-01-19 08:30:00+00:00,2026-01-19 08:35:00+00:00,2026-01-22 19:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,-36.16624947016271,-4.520781183770339,12.5,3.3258360801365825,39.492085550299294,0.08421525563395771,9963.833750529835,-0.36166249470164985,0,6,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,4,3,32.505719841343875,10.835239947114625,66.66666666666666,39.18408160000001,6.678361758656138,5.867319413958324,10032.505719841343,0.32505719841343306,2,0,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,4,3,32.505719841343875,10.835239947114625,66.66666666666666,39.18408160000001,6.678361758656138,5.867319413958324,10032.505719841343,0.32505719841343306,2,0,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,4,-16.203070338148336,-4.050767584537084,25.0,1.8012827149036639,18.004353053052,0.10004706692853484,9983.79692966185,-0.162030703381497,0,0,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,-42.41578920215807,-7.069298200359678,0.0,0.0,42.41578920215807,0.0,9957.584210797842,-0.42415789202157617,0,2,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,10,6,-32.58788506915539,-5.431314178192565,0.0,0.0,32.58788506915539,0.0,9967.412114930843,-0.3258788506915698,0,4,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,6,5,-3.1834680791239407,-0.6366936158247881,40.0,29.208750518466786,32.39221859759073,0.9017212090757896,9996.816531920875,-0.03183468079125305,1,2,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,6,5,-3.1834680791239407,-0.6366936158247881,40.0,29.208750518466786,32.39221859759073,0.9017212090757896,9996.816531920875,-0.03183468079125305,1,2,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,4,-22.190187739223916,-5.547546934805979,25.0,13.849335784024902,36.03952352324882,0.3842818780634212,9977.809812260775,-0.22190187739224715,0,2,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,5,-3.1007987215886033,-0.6201597443177207,60.0,16.006562943644553,19.107361665233157,0.8377170654999079,9996.899201278411,-0.031007987215889442,0,1,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,8,-2.052756973932901,-0.2565946217416126,25.0,34.51911451182764,36.57187148576054,0.9438706062736726,9997.947243026065,-0.020527569739351745,0,5,3
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,15,2026-01-12 09:55:00+00:00,2026-01-29 18:30:00+00:00,2026-01-29 18:35:00+00:00,2026-02-02 05:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,11,9,-91.28680046337752,-10.142977829264169,11.11111111111111,19.592040800000177,110.8788412633777,0.17669774121702744,9908.71319953662,-0.9128680046338014,1,7,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,15,2026-01-12 09:55:00+00:00,2026-01-29 18:30:00+00:00,2026-01-29 18:35:00+00:00,2026-02-02 05:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,9,-91.28680046337752,-10.142977829264169,11.11111111111111,19.592040800000177,110.8788412633777,0.17669774121702744,9908.71319953662,-0.9128680046338014,1,7,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,15,2026-01-12 09:55:00+00:00,2026-01-29 18:30:00+00:00,2026-01-29 18:35:00+00:00,2026-02-02 05:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,5,5,-52.96196962756301,-10.592393925512601,20.0,8.613872772437276,61.57584240000028,0.1398904576324113,9947.038030372436,-0.5296196962756403,0,4,1
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,15,2026-01-12 09:55:00+00:00,2026-01-29 18:30:00+00:00,2026-01-29 18:35:00+00:00,2026-02-02 05:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,-21.083548391304134,-3.5139247318840225,16.666666666666664,29.588041200000134,50.67158959130427,0.5839177621749156,9978.916451608695,-0.21083548391305157,1,4,1
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,15,2026-01-12 09:55:00+00:00,2026-01-29 18:30:00+00:00,2026-01-29 18:35:00+00:00,2026-02-02 05:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,9,9,-52.942526798215226,-5.8825029775794695,0.0,0.0,52.942526798215226,0.0,9947.057473201781,-0.5294252679821875,0,8,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,16,2026-01-15 21:15:00+00:00,2026-02-02 05:50:00+00:00,2026-02-02 05:55:00+00:00,2026-02-05 17:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,9,7,42.1712040314153,6.024457718773614,57.14285714285714,78.36816319999991,36.19695916858461,2.165048252672444,10042.171204031416,0.4217120403141599,4,2,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,16,2026-01-15 21:15:00+00:00,2026-02-02 05:50:00+00:00,2026-02-02 05:55:00+00:00,2026-02-05 17:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,9,7,42.1712040314153,6.024457718773614,57.14285714285714,78.36816319999991,36.19695916858461,2.165048252672444,10042.171204031416,0.4217120403141599,4,2,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,16,2026-01-15 21:15:00+00:00,2026-02-02 05:50:00+00:00,2026-02-02 05:55:00+00:00,2026-02-05 17:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,2,2,-30.787921200000028,-15.393960600000014,0.0,0.0,30.787921200000028,0.0,9969.2120788,-0.3078792120000071,0,2,0
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,16,2026-01-15 21:15:00+00:00,2026-02-02 05:50:00+00:00,2026-02-02 05:55:00+00:00,2026-02-05 17:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,7,-55.07388278098051,-7.867697540140073,14.285714285714285,19.29708009901981,74.37096288000032,0.2594706233689108,9944.926117219018,-0.5507388278098188,0,6,1
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,16,2026-01-15 21:15:00+00:00,2026-02-02 05:50:00+00:00,2026-02-02 05:55:00+00:00,2026-02-05 17:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,10,10,-27.99000096000009,-2.7990000960000088,10.0,29.588041199999907,57.578042159999995,0.5138771672329455,9972.009999039996,-0.2799000096000418,1,9,0
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,17,2026-01-19 08:35:00+00:00,2026-02-05 17:10:00+00:00,2026-02-05 17:15:00+00:00,2026-02-09 04:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,12,8,110.57293747072822,13.821617183841028,87.5,125.96689807072835,15.393960600000128,8.1828777755042,10110.57293747073,1.105729374707298,6,1,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,17,2026-01-19 08:35:00+00:00,2026-02-05 17:10:00+00:00,2026-02-05 17:15:00+00:00,2026-02-09 04:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,13,9,130.16497827072828,14.462775363414254,88.88888888888889,145.5589388707284,15.393960600000128,9.45558733408264,10130.16497827073,1.3016497827073,7,1,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,17,2026-01-19 08:35:00+00:00,2026-02-05 17:10:00+00:00,2026-02-05 17:15:00+00:00,2026-02-09 04:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,-17.721670182241837,-2.9536116970403063,33.33333333333333,21.767342796767593,39.48901297900943,0.5512252941935553,9982.278329817756,-0.17721670182243543,0,2,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,17,2026-01-19 08:35:00+00:00,2026-02-05 17:10:00+00:00,2026-02-05 17:15:00+00:00,2026-02-09 04:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,9.595440479999638,1.5992400799999398,33.33333333333333,59.176082399999814,49.580641920000176,1.1935319937059743,10009.59544048,0.09595440479999524,2,4,0
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,17,2026-01-19 08:35:00+00:00,2026-02-05 17:10:00+00:00,2026-02-05 17:15:00+00:00,2026-02-09 04:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,9,9,-14.447325797414805,-1.6052584219349784,22.22222222222222,30.33559588258504,44.782921679999845,0.6773920669881837,9985.552674202581,-0.14447325797418673,1,7,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,18,2026-01-22 19:55:00+00:00,2026-02-09 04:30:00+00:00,2026-02-09 04:35:00+00:00,2026-02-12 15:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,12,9,-44.43199214165759,-4.936888015739732,33.33333333333333,47.93177145834272,92.36376360000031,0.5189456296510482,9955.568007858341,-0.44431992141659066,2,6,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,18,2026-01-22 19:55:00+00:00,2026-02-09 04:30:00+00:00,2026-02-09 04:35:00+00:00,2026-02-12 15:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,12,9,-44.43199214165759,-4.936888015739732,33.33333333333333,47.93177145834272,92.36376360000031,0.5189456296510482,9955.568007858341,-0.44431992141659066,2,6,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,18,2026-01-22 19:55:00+00:00,2026-02-09 04:30:00+00:00,2026-02-09 04:35:00+00:00,2026-02-12 15:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,4,4,-27.32425863846504,-6.83106465961626,25.0,11.121363437734999,38.44562207620004,0.2892751589684833,9972.675741361534,-0.2732425863846583,0,2,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,18,2026-01-22 19:55:00+00:00,2026-02-09 04:30:00+00:00,2026-02-09 04:35:00+00:00,2026-02-12 15:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,5,5,-0.2427452750350767,-0.04854905500701534,40.0,36.94273616496514,37.18548144000022,0.993472041623913,9999.757254724964,-0.002427452750362136,1,3,1
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,18,2026-01-22 19:55:00+00:00,2026-02-09 04:30:00+00:00,2026-02-09 04:35:00+00:00,2026-02-12 15:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,9,9,-57.57804216000034,-6.397560240000037,0.0,0.0,57.57804216000034,0.0,9942.421957839995,-0.5757804216000477,0,9,0
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,19,2026-01-26 07:15:00+00:00,2026-02-12 15:50:00+00:00,2026-02-12 15:55:00+00:00,2026-02-16 03:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,7,6,84.7283272231947,14.12138787053245,83.33333333333334,90.48682373875238,5.758496515557681,15.713619604402798,10084.728327223194,0.8472832722319434,4,0,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,19,2026-01-26 07:15:00+00:00,2026-02-12 15:50:00+00:00,2026-02-12 15:55:00+00:00,2026-02-16 03:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,7,6,84.7283272231947,14.12138787053245,83.33333333333334,90.48682373875238,5.758496515557681,15.713619604402798,10084.728327223194,0.8472832722319434,4,0,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,19,2026-01-26 07:15:00+00:00,2026-02-12 15:50:00+00:00,2026-02-12 15:55:00+00:00,2026-02-16 03:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,65.87734455205577,10.979557425342628,83.33333333333334,75.90892787687585,10.031583324820076,7.566993705675802,10065.877344552055,0.6587734455205464,1,0,5
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,19,2026-01-26 07:15:00+00:00,2026-02-12 15:50:00+00:00,2026-02-12 15:55:00+00:00,2026-02-16 03:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,5,10.130254422228063,2.0260508844456124,40.0,25.984248488000162,15.853994065772099,1.6389717556472867,10010.130254422227,0.10130254422227153,0,1,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,19,2026-01-26 07:15:00+00:00,2026-02-12 15:50:00+00:00,2026-02-12 15:55:00+00:00,2026-02-16 03:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,20.790720959999817,2.598840119999977,25.0,59.17608240000004,38.385361440000224,1.5416315016988333,10020.790720959998,0.20790720959997996,2,6,0
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,20,2026-01-29 18:35:00+00:00,2026-02-16 03:10:00+00:00,2026-02-16 03:15:00+00:00,2026-02-19 14:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,12,7,-18.25519692457317,-2.6078852749390244,42.857142857142854,31.6241002382925,49.87929716286567,0.6340125470299556,9981.744803075426,-0.18255196924574194,1,3,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,20,2026-01-29 18:35:00+00:00,2026-02-16 03:10:00+00:00,2026-02-16 03:15:00+00:00,2026-02-19 14:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,13,7,-18.25519692457317,-2.6078852749390244,42.857142857142854,31.6241002382925,49.87929716286567,0.6340125470299556,9981.744803075426,-0.18255196924574194,1,3,3
