symbol,timeframe,fold,train_start,train_end,test_start,test_end,filter_name,skipped,skip_reason,tp_rate,sl_rate,lookahead_steps,base_signal_count,filtered_signal_count,blocked_signal_count,blocked_trade_count,delta_pnl,delta_avg_pnl,base_trade_count,base_total_pnl,base_avg_pnl,base_win_rate,base_gross_profit,base_gross_loss,base_profit_factor,base_final_equity,base_total_return,base_take_profit_count,base_stop_loss_count,base_time_exit_count,filtered_trade_count,filtered_total_pnl,filtered_avg_pnl,filtered_win_rate,filtered_gross_profit,filtered_gross_loss,filtered_profit_factor,filtered_final_equity,filtered_total_return,filtered_take_profit_count,filtered_stop_loss_count,filtered_time_exit_count
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,72,6,1,5,5,36.84982197550846,-2.5216633374153803,6,-47.24578237550861,-7.874297062584769,0.0,0.0,47.24578237550861,0.0,9952.75421762449,-0.4724578237551032,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,96,6,1,5,5,36.8488305055713,-2.5218285824049076,6,-47.24479090557145,-7.8741318175952415,0.0,0.0,47.24479090557145,0.0,9952.755209094426,-0.47244790905573614,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,72,6,1,5,5,30.020628722157994,-5.325862279640394,6,-42.41578920215807,-7.069298200359678,0.0,0.0,42.41578920215807,0.0,9957.584210797842,-0.42415789202157617,0,2,4,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,96,6,1,5,5,37.981715774703275,-3.999014437549514,6,-50.37687625470335,-8.396146042450559,0.0,0.0,50.37687625470335,0.0,9949.623123745296,-0.5037687625470425,0,3,3,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,72,6,1,5,5,33.019428842157936,0.8788046561259266,6,-38.56874902323841,-6.4281248372064015,0.0,0.0,38.56874902323841,0.0,9961.431250976762,-0.38568749023237614,0,1,5,1,-5.549320181080475,-5.549320181080475,0.0,0.0,5.549320181080475,0.0,9994.45067981892,-0.05549320181080475,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,96,6,1,5,5,40.40709589507628,1.5249279322472375,6,-46.65860155539485,-7.776433592565809,0.0,0.0,46.65860155539485,0.0,9953.341398444605,-0.4665860155539485,0,1,5,1,-6.251505660318571,-6.251505660318571,0.0,0.0,6.251505660318571,0.0,9993.748494339681,-0.06251505660318799,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,72,6,1,5,5,36.84982197550846,-2.5216633374153803,6,-47.24578237550861,-7.874297062584769,0.0,0.0,47.24578237550861,0.0,9952.75421762449,-0.4724578237551032,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,96,6,1,5,5,36.8488305055713,-2.5218285824049076,6,-47.24479090557145,-7.8741318175952415,0.0,0.0,47.24479090557145,0.0,9952.755209094426,-0.47244790905573614,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,72,6,1,5,5,30.020628722157994,-5.325862279640394,6,-42.41578920215807,-7.069298200359678,0.0,0.0,42.41578920215807,0.0,9957.584210797842,-0.42415789202157617,0,2,4,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,96,6,1,5,5,37.981715774703275,-3.999014437549514,6,-50.37687625470335,-8.396146042450559,0.0,0.0,50.37687625470335,0.0,9949.623123745296,-0.5037687625470425,0,3,3,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,72,6,1,5,5,33.019428842157936,0.8788046561259266,6,-38.56874902323841,-6.4281248372064015,0.0,0.0,38.56874902323841,0.0,9961.431250976762,-0.38568749023237614,0,1,5,1,-5.549320181080475,-5.549320181080475,0.0,0.0,5.549320181080475,0.0,9994.45067981892,-0.05549320181080475,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,96,6,1,5,5,40.40709589507628,1.5249279322472375,6,-46.65860155539485,-7.776433592565809,0.0,0.0,46.65860155539485,0.0,9953.341398444605,-0.4665860155539485,0,1,5,1,-6.251505660318571,-6.251505660318571,0.0,0.0,6.251505660318571,0.0,9993.748494339681,-0.06251505660318799,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,72,6,1,5,5,36.84982197550846,-2.5216633374153803,6,-47.24578237550861,-7.874297062584769,0.0,0.0,47.24578237550861,0.0,9952.75421762449,-0.4724578237551032,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,96,6,1,5,5,36.8488305055713,-2.5218285824049076,6,-47.24479090557145,-7.8741318175952415,0.0,0.0,47.24479090557145,0.0,9952.755209094426,-0.47244790905573614,0,4,2,1,-10.395960400000149,-10.395960400000149,0.0,0.0,10.395960400000149,0.0,9989.604039599999,-0.10395960400001059,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.012,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.012,72,6,1,5,5,30.020628722157994,-5.325862279640394,6,-42.41578920215807,-7.069298200359678,0.0,0.0,42.41578920215807,0.0,9957.584210797842,-0.42415789202157617,0,2,4,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.012,96,6,1,5,5,37.981715774703275,-3.999014437549514,6,-50.37687625470335,-8.396146042450559,0.0,0.0,50.37687625470335,0.0,9949.623123745296,-0.5037687625470425,0,3,3,1,-12.395160480000072,-12.395160480000072,0.0,0.0,12.395160480000072,0.0,9987.60483952,-0.12395160480000414,0,1,0
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.015,48,6,1,5,5,6.539791972560806,0.3665622847388097,6,-7.407875625386396,-1.2346459375643992,16.666666666666664,1.01101872647439,8.418894351860786,0.12008925212975616,9992.592124374614,-0.07407875625385714,0,0,6,1,-0.8680836528255895,-0.8680836528255895,0.0,0.0,0.8680836528255895,0.0,9999.131916347174,-0.008680836528255895,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.015,72,6,1,5,5,33.019428842157936,0.8788046561259266,6,-38.56874902323841,-6.4281248372064015,0.0,0.0,38.56874902323841,0.0,9961.431250976762,-0.38568749023237614,0,1,5,1,-5.549320181080475,-5.549320181080475,0.0,0.0,5.549320181080475,0.0,9994.45067981892,-0.05549320181080475,0,0,1
SOLUSDT,5m,13,2026-01-05 11:15:00+00:00,2026-01-22 19:50:00+00:00,2026-01-22 19:55:00+00:00,2026-01-26 07:10:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.015,96,6,1,5,5,40.40709589507628,1.5249279322472375,6,-46.65860155539485,-7.776433592565809,0.0,0.0,46.65860155539485,0.0,9953.341398444605,-0.4665860155539485,0,1,5,1,-6.251505660318571,-6.251505660318571,0.0,0.0,6.251505660318571,0.0,9993.748494339681,-0.06251505660318799,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,72,7,1,6,4,14.950934425613582,14.069655512342639,5,-1.10159864158868,-0.220319728317736,60.0,16.006562943644553,17.108161585233233,0.9356097593478708,9998.898401358412,-0.011015986415877704,0,1,4,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.01,96,7,1,6,4,17.26417306618066,12.558099131831364,5,-5.882592417936621,-1.1765184835873241,20.0,11.38158064824404,17.26417306618066,0.6592601107862954,9994.117407582064,-0.05882592417936394,0,1,4,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,72,7,1,6,4,16.950134505613505,14.469495528342623,5,-3.1007987215886033,-0.6201597443177207,60.0,16.006562943644553,19.107361665233157,0.8377170654999079,9996.899201278411,-0.031007987215889442,0,1,4,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.012,96,7,1,6,4,19.263373146180584,12.957939147831349,5,-7.881792497936544,-1.5763584995873088,20.0,11.38158064824404,19.263373146180584,0.5908404806299827,9992.118207502062,-0.07881792497937568,0,1,4,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,72,7,1,6,4,13.461485425742126,13.771765712368346,5,0.38785035828277614,0.07757007165655523,60.0,16.006562943644553,15.618712585361777,1.0248324153583745,10000.387850358284,0.003878503582836856,0,0,5,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.025,0.015,96,7,1,6,4,2.5333940566752062,9.611943329930273,5,8.848186591568833,1.7696373183137666,40.0,15.716399257749458,6.868212666180625,2.288280812144575,10008.84818659157,0.08848186591569174,0,0,5,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,72,7,1,6,4,14.950934425613582,14.069655512342639,5,-1.10159864158868,-0.220319728317736,60.0,16.006562943644553,17.108161585233233,0.9356097593478708,9998.898401358412,-0.011015986415877704,0,1,4,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.01,96,7,1,6,4,17.26417306618066,12.558099131831364,5,-5.882592417936621,-1.1765184835873241,20.0,11.38158064824404,17.26417306618066,0.6592601107862954,9994.117407582064,-0.05882592417936394,0,1,4,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,72,7,1,6,4,16.950134505613505,14.469495528342623,5,-3.1007987215886033,-0.6201597443177207,60.0,16.006562943644553,19.107361665233157,0.8377170654999079,9996.899201278411,-0.031007987215889442,0,1,4,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.012,96,7,1,6,4,19.263373146180584,12.957939147831349,5,-7.881792497936544,-1.5763584995873088,20.0,11.38158064824404,19.263373146180584,0.5908404806299827,9992.118207502062,-0.07881792497937568,0,1,4,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,72,7,1,6,4,13.461485425742126,13.771765712368346,5,0.38785035828277614,0.07757007165655523,60.0,16.006562943644553,15.618712585361777,1.0248324153583745,10000.387850358284,0.003878503582836856,0,0,5,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.03,0.015,96,7,1,6,4,2.5333940566752062,9.611943329930273,5,8.848186591568833,1.7696373183137666,40.0,15.716399257749458,6.868212666180625,2.288280812144575,10008.84818659157,0.08848186591569174,0,0,5,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,72,7,1,6,4,14.950934425613582,14.069655512342639,5,-1.10159864158868,-0.220319728317736,60.0,16.006562943644553,17.108161585233233,0.9356097593478708,9998.898401358412,-0.011015986415877704,0,1,4,1,13.849335784024902,13.849335784024902,100.0,13.849335784024902,0.0,999.0,10013.849335784025,0.13849335784025243,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.01,96,7,1,6,4,17.26417306618066,12.558099131831364,5,-5.882592417936621,-1.1765184835873241,20.0,11.38158064824404,17.26417306618066,0.6592601107862954,9994.117407582064,-0.05882592417936394,0,1,4,1,11.38158064824404,11.38158064824404,100.0,11.38158064824404,0.0,999.0,10011.381580648243,0.11381580648243471,0,0,1
SOLUSDT,5m,14,2026-01-08 22:35:00+00:00,2026-01-26 07:10:00+00:00,2026-01-26 07:15:00+00:00,2026-01-29 18:30:00+00:00,rolling_std_24 > q75 AND atr_14 > q75,False,,0.035,0.012,48,7,1,6,5,-13.504784975631082,9.024965642815385,6,27.03570074213576,4.505950123689293,66.66666666666666,34.11948319371663,7.083782451580873,4.816562821759477,10027.035700742135,0.27035700742135305,0,0,6,1,13.530915766504677,13.530915766504677,100.0,13.530915766504677,0.0,999.0,10013.530915766505,0.13530915766505133,0,0,1
