symbol,timeframe,model_name,ml_proba_threshold,fold,train_rows,test_rows,train_start,train_end,test_start,test_end,accuracy,precision_1,recall_1,f1_1,signal_count,trade_count,win_count,loss_count,win_rate,total_pnl,avg_pnl,final_equity,total_return,take_profit_count,stop_loss_count,time_exit_count,profit_factor
BTCUSDT,5m,RandomForest,0.1,49,3000,500,2026-02-09 09:55:00+00:00,2026-02-19 19:50:00+00:00,2026-02-19 19:55:00+00:00,2026-02-21 13:30:00+00:00,0.88,0.29850746268656714,0.6060606060606061,0.4,492,42,17,25,40.476190476190474,-27.741413594806886,-0.6605098474954021,9972.258586405194,-0.27741413594805636,3,4,35,0.6735011797899074
BTCUSDT,5m,RandomForest,0.12,49,3000,500,2026-02-09 09:55:00+00:00,2026-02-19 19:50:00+00:00,2026-02-19 19:55:00+00:00,2026-02-21 13:30:00+00:00,0.88,0.29850746268656714,0.6060606060606061,0.4,483,41,17,24,41.46341463414634,-20.489122574278213,-0.49973469693361494,9979.510877425722,-0.20489122574277643,3,3,35,0.7363524388080821
BTCUSDT,5m,RandomForest,0.15,49,3000,500,2026-02-09 09:55:00+00:00,2026-02-19 19:50:00+00:00,2026-02-19 19:55:00+00:00,2026-02-21 13:30:00+00:00,0.88,0.29850746268656714,0.6060606060606061,0.4,463,41,16,25,39.02439024390244,-24.99390171408868,-0.6096073588802117,9975.006098285907,-0.24993901714093228,4,3,34,0.6929104752756168
BTCUSDT,5m,RandomForest,0.2,49,3000,500,2026-02-09 09:55:00+00:00,2026-02-19 19:50:00+00:00,2026-02-19 19:55:00+00:00,2026-02-21 13:30:00+00:00,0.88,0.29850746268656714,0.6060606060606061,0.4,400,40,15,25,37.5,-12.821372157109977,-0.3205343039277494,9987.178627842886,-0.12821372157113728,4,3,33,0.818507563270084
BTCUSDT,5m,RandomForest,0.3,49,3000,500,2026-02-09 09:55:00+00:00,2026-02-19 19:50:00+00:00,2026-02-19 19:55:00+00:00,2026-02-21 13:30:00+00:00,0.88,0.29850746268656714,0.6060606060606061,0.4,222,38,18,20,47.368421052631575,-5.696170896448052,-0.149899234117054,9994.303829103557,-0.05696170896442709,4,3,31,0.9179045016158388
BTCUSDT,5m,RandomForest,0.05,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,500,41,17,24,41.46341463414634,-70.90505390725752,-1.7293915587135982,9929.094946092744,-0.7090505390725593,0,5,36,0.2707061132755211
BTCUSDT,5m,RandomForest,0.08,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,492,40,11,29,27.500000000000004,-66.27544126903774,-1.6568860317259435,9933.724558730963,-0.662754412690374,0,3,37,0.2608496299667908
BTCUSDT,5m,RandomForest,0.1,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,483,40,12,28,30.0,-61.745970909247035,-1.543649272731176,9938.254029090755,-0.6174597090924544,0,3,37,0.29425110854203296
BTCUSDT,5m,RandomForest,0.12,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,477,40,11,29,27.500000000000004,-62.72392365462986,-1.5680980913657465,9937.276076345372,-0.6272392365462838,0,3,37,0.2922289235147868
BTCUSDT,5m,RandomForest,0.15,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,467,40,12,28,30.0,-68.96306312629531,-1.7240765781573828,9931.036936873703,-0.6896306312629713,0,4,36,0.2669151281644754
BTCUSDT,5m,RandomForest,0.2,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,399,39,10,29,25.64102564102564,-66.8147586697587,-1.7131989402502232,9933.18524133024,-0.6681475866975961,0,3,36,0.2455148585895146
BTCUSDT,5m,RandomForest,0.3,50,3000,500,2026-02-11 03:35:00+00:00,2026-02-21 13:30:00+00:00,2026-02-21 13:35:00+00:00,2026-02-23 07:10:00+00:00,0.91,0.0,0.0,0.0,210,37,9,28,24.324324324324326,-76.74528109420453,-2.074196786329852,9923.254718905797,-0.7674528109420317,0,4,33,0.2041463768541674
BTCUSDT,5m,RandomForest,0.05,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,492,45,14,31,31.11111111111111,-95.45707762218922,-2.1212683916042048,9904.542922377814,-0.9545707762218626,3,10,32,0.3411285911925731
BTCUSDT,5m,RandomForest,0.08,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,485,45,14,31,31.11111111111111,-95.45707762218922,-2.1212683916042048,9904.542922377814,-0.9545707762218626,3,10,32,0.3411285911925731
BTCUSDT,5m,RandomForest,0.1,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,477,44,13,31,29.545454545454547,-90.30403543247257,-2.052364441647104,9909.695964567529,-0.9030403543247121,3,9,32,0.34801415999708907
BTCUSDT,5m,RandomForest,0.12,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,474,44,13,31,29.545454545454547,-90.30403543247257,-2.052364441647104,9909.695964567529,-0.9030403543247121,3,9,32,0.34801415999708907
BTCUSDT,5m,RandomForest,0.15,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,461,44,13,31,29.545454545454547,-90.30403543247257,-2.052364441647104,9909.695964567529,-0.9030403543247121,3,9,32,0.34801415999708907
BTCUSDT,5m,RandomForest,0.2,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,434,44,14,30,31.818181818181817,-93.00503819813923,-2.113750868139528,9906.994961801862,-0.9300503819813821,3,10,31,0.35071001712065597
BTCUSDT,5m,RandomForest,0.3,51,3000,500,2026-02-12 21:15:00+00:00,2026-02-23 07:10:00+00:00,2026-02-23 07:15:00+00:00,2026-02-25 00:50:00+00:00,0.666,0.10067114093959731,0.3125,0.15228426395939088,321,43,14,29,32.55813953488372,-81.03120143433955,-1.8844465449846408,9918.968798565662,-0.8103120143433806,4,10,29,0.415772675905511
BTCUSDT,5m,RandomForest,0.05,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,486,42,21,21,50.0,0.48567370463104,0.01156365963407238,10000.485673704636,0.004856737046357012,8,5,29,1.0044975991853384
BTCUSDT,5m,RandomForest,0.08,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,472,42,21,21,50.0,-1.3917701198348595,-0.03313738380559189,9998.60822988017,-0.013917701198297435,8,5,29,0.9870591557706512
BTCUSDT,5m,RandomForest,0.1,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,464,42,21,21,50.0,-1.3917701198348595,-0.03313738380559189,9998.60822988017,-0.013917701198297435,8,5,29,0.9870591557706512
BTCUSDT,5m,RandomForest,0.12,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,455,43,23,20,53.48837209302325,-0.9504815188248585,-0.022104221368019965,9999.04951848118,-0.00950481518819288,8,7,28,0.991634021108724
BTCUSDT,5m,RandomForest,0.15,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,442,42,22,20,52.38095238095239,-5.81481559041822,-0.13844799024805288,9994.185184409585,-0.05814815590414582,7,7,28,0.949648395573427
BTCUSDT,5m,RandomForest,0.2,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,413,41,21,20,51.21951219512195,-7.155288856996663,-0.17451924041455275,9992.844711143009,-0.0715528885699132,6,7,28,0.9363153956891077
BTCUSDT,5m,RandomForest,0.3,52,3000,500,2026-02-14 14:55:00+00:00,2026-02-25 00:50:00+00:00,2026-02-25 00:55:00+00:00,2026-02-26 18:30:00+00:00,0.662,0.11403508771929824,0.16049382716049382,0.13333333333333333,313,40,21,19,52.5,5.37486288543505,0.13437157213587625,10005.374862885441,0.05374862885440962,7,7,26,1.0537446678713867
BTCUSDT,5m,RandomForest,0.05,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,499,47,18,29,38.297872340425535,-109.60362132473597,-2.3319919430794886,9890.39637867527,-1.0960362132472983,5,12,30,0.3787467597848278
BTCUSDT,5m,RandomForest,0.08,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,486,47,18,29,38.297872340425535,-109.60362132473597,-2.3319919430794886,9890.39637867527,-1.0960362132472983,5,12,30,0.3787467597848278
BTCUSDT,5m,RandomForest,0.1,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,477,47,18,29,38.297872340425535,-109.60362132473597,-2.3319919430794886,9890.39637867527,-1.0960362132472983,5,12,30,0.3787467597848278
BTCUSDT,5m,RandomForest,0.12,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,465,47,18,29,38.297872340425535,-109.38406459926227,-2.327320523388559,9890.615935400743,-1.0938406459925683,5,12,30,0.37921869267447533
BTCUSDT,5m,RandomForest,0.15,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,440,46,20,26,43.47826086956522,-93.4058355725765,-2.030561642882098,9906.594164427424,-0.9340583557257559,4,11,31,0.3704143511404648
BTCUSDT,5m,RandomForest,0.2,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,389,44,17,27,38.63636363636363,-98.50077970433904,-2.2386540841895237,9901.499220295664,-0.9850077970433632,4,11,29,0.3767948234392231
BTCUSDT,5m,RandomForest,0.3,53,3000,500,2026-02-16 08:35:00+00:00,2026-02-26 18:30:00+00:00,2026-02-26 18:35:00+00:00,2026-02-28 12:10:00+00:00,0.718,0.0958904109589041,0.6086956521739131,0.16568047337278108,295,43,16,27,37.2093023255814,-82.05432350713545,-1.9082400815612894,9917.945676492867,-0.8205432350713273,5,10,28,0.41918212720929715
BTCUSDT,5m,RandomForest,0.05,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,496,47,22,25,46.808510638297875,1.3498253111047234,0.028719687470313265,10001.34982531111,0.013498253111101803,12,8,27,1.0102471058955123
BTCUSDT,5m,RandomForest,0.08,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,493,47,22,25,46.808510638297875,0.562991396235816,0.011978540345442892,10000.56299139624,0.005629913962402497,12,8,27,1.0042739104149478
BTCUSDT,5m,RandomForest,0.1,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,488,47,22,25,46.808510638297875,1.7244104835815506,0.03668958475705427,10001.724410483588,0.017244104835881444,12,8,27,1.013090743437112
BTCUSDT,5m,RandomForest,0.12,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,485,47,22,25,46.808510638297875,1.7244104835815506,0.03668958475705427,10001.724410483588,0.017244104835881444,12,8,27,1.013090743437112
BTCUSDT,5m,RandomForest,0.15,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,470,47,22,25,46.808510638297875,1.5922769803055417,0.033878233623522165,10001.592276980315,0.01592276980314637,12,8,27,1.0120755482763348
BTCUSDT,5m,RandomForest,0.2,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,419,47,20,27,42.5531914893617,-11.209325918893455,-0.23849629614666926,9988.790674081112,-0.11209325918887772,12,8,27,0.9178166537348631
BTCUSDT,5m,RandomForest,0.3,54,3000,500,2026-02-18 02:15:00+00:00,2026-02-28 12:10:00+00:00,2026-02-28 12:15:00+00:00,2026-03-02 05:50:00+00:00,0.616,0.20634920634920634,0.22033898305084745,0.21311475409836064,342,45,19,26,42.22222222222222,-17.010395333963515,-0.37800878519918923,9982.989604666043,-0.17010395333956693,11,8,26,0.8712494704935921
BTCUSDT,5m,RandomForest,0.05,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,500,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.08,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,500,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.1,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,500,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.12,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,500,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.15,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,494,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.2,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,475,50,20,30,40.0,-63.67297422478816,-1.2734594844957632,9936.327025775225,-0.6367297422477531,10,13,27,0.6443807264339695
BTCUSDT,5m,RandomForest,0.3,55,3000,500,2026-02-19 19:55:00+00:00,2026-03-02 05:50:00+00:00,2026-03-02 05:55:00+00:00,2026-03-03 23:30:00+00:00,0.606,0.18461538461538463,0.4864864864864865,0.26765799256505574,409,49,20,29,40.816326530612244,-55.24982020179823,-1.1275473510571068,9944.750179798213,-0.5524982020178686,10,12,27,0.676011805843106
BTCUSDT,5m,RandomForest,0.05,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,500,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.08,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,500,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.1,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,500,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.12,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,500,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.15,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,498,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.2,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,491,45,17,28,37.77777777777778,-47.855330013381376,-1.0634517780751418,9952.144669986621,-0.47855330013378994,8,12,25,0.661510872221779
BTCUSDT,5m,RandomForest,0.3,56,3000,500,2026-02-21 13:35:00+00:00,2026-03-03 23:30:00+00:00,2026-03-03 23:35:00+00:00,2026-03-05 17:10:00+00:00,0.64,0.26436781609195403,0.46938775510204084,0.3382352941176471,452,43,16,27,37.2093023255814,-48.47256395800855,-1.1272689292560127,9951.527436041993,-0.48472563958006504,8,11,24,0.6567721980848934
BTCUSDT,5m,RandomForest,0.05,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,500,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.08,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,500,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.1,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,500,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.12,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,500,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.15,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,500,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.2,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,497,41,13,28,31.70731707317073,-90.74194350308062,-2.2132181342214787,9909.258056496918,-0.9074194350308243,0,7,34,0.2452472195260882
BTCUSDT,5m,RandomForest,0.3,57,3000,500,2026-02-23 07:15:00+00:00,2026-03-05 17:10:00+00:00,2026-03-05 17:15:00+00:00,2026-03-07 10:50:00+00:00,0.95,0.14285714285714285,0.8,0.24242424242424243,356,40,15,25,37.5,-77.57724379603428,-1.939431094900857,9922.422756203969,-0.7757724379603133,0,6,34,0.2655769067140476
BTCUSDT,5m,RandomForest,0.05,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,500,41,17,24,41.46341463414634,-61.84794055044267,-1.5084863548888456,9938.152059449561,-0.6184794055043857,2,6,33,0.43878403571896496
BTCUSDT,5m,RandomForest,0.08,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,500,41,17,24,41.46341463414634,-61.84794055044267,-1.5084863548888456,9938.152059449561,-0.6184794055043857,2,6,33,0.43878403571896496
BTCUSDT,5m,RandomForest,0.1,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,500,41,17,24,41.46341463414634,-61.84794055044267,-1.5084863548888456,9938.152059449561,-0.6184794055043857,2,6,33,0.43878403571896496
BTCUSDT,5m,RandomForest,0.12,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,500,41,17,24,41.46341463414634,-61.84794055044267,-1.5084863548888456,9938.152059449561,-0.6184794055043857,2,6,33,0.43878403571896496
BTCUSDT,5m,RandomForest,0.15,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,500,41,17,24,41.46341463414634,-61.84794055044267,-1.5084863548888456,9938.152059449561,-0.6184794055043857,2,6,33,0.43878403571896496
BTCUSDT,5m,RandomForest,0.2,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,397,39,17,22,43.58974358974359,-51.61770559034642,-1.323530912572985,9948.382294409656,-0.5161770559034449,1,3,35,0.44414615985712064
BTCUSDT,5m,RandomForest,0.3,58,3000,500,2026-02-25 00:55:00+00:00,2026-03-07 10:50:00+00:00,2026-03-07 10:55:00+00:00,2026-03-09 04:30:00+00:00,0.882,0.0851063829787234,0.2,0.11940298507462686,249,35,13,22,37.142857142857146,-63.952184745352724,-1.8272052784386492,9936.047815254642,-0.6395218474535795,1,3,31,0.3544495183688294
BTCUSDT,5m,RandomForest,0.05,59,3000,500,2026-02-26 18:35:00+00:00,2026-03-09 04:30:00+00:00,2026-03-09 04:35:00+00:00,2026-03-10 22:10:00+00:00,0.592,0.1693121693121693,0.4050632911392405,0.23880597014925373,500,43,19,24,44.18604651162791,-37.20618820265065,-0.8652601907593175,9962.793811797357,-0.3720618820264281,5,7,31,0.7000620541029993
BTCUSDT,5m,RandomForest,0.08,59,3000,500,2026-02-26 18:35:00+00:00,2026-03-09 04:30:00+00:00,2026-03-09 04:35:00+00:00,2026-03-10 22:10:00+00:00,0.592,0.1693121693121693,0.4050632911392405,0.23880597014925373,500,43,19,24,44.18604651162791,-37.20618820265065,-0.8652601907593175,9962.793811797357,-0.3720618820264281,5,7,31,0.7000620541029993
BTCUSDT,5m,RandomForest,0.1,59,3000,500,2026-02-26 18:35:00+00:00,2026-03-09 04:30:00+00:00,2026-03-09 04:35:00+00:00,2026-03-10 22:10:00+00:00,0.592,0.1693121693121693,0.4050632911392405,0.23880597014925373,500,43,19,24,44.18604651162791,-37.20618820265065,-0.8652601907593175,9962.793811797357,-0.3720618820264281,5,7,31,0.7000620541029993
BTCUSDT,5m,RandomForest,0.12,59,3000,500,2026-02-26 18:35:00+00:00,2026-03-09 04:30:00+00:00,2026-03-09 04:35:00+00:00,2026-03-10 22:10:00+00:00,0.592,0.1693121693121693,0.4050632911392405,0.23880597014925373,497,43,19,24,44.18604651162791,-37.20618820265065,-0.8652601907593175,9962.793811797357,-0.3720618820264281,5,7,31,0.7000620541029993
